,latitude,longitude,endereco,nome,start_timestamp,end_timestamp
0,-158079004.0,-480821434.0,"Smpw Trecho 3 Ade Águas Claras Conjunto 31, 1 - Núcleo Bandeirante, Brasília - DF, 71735-720, Brasil",Base Atacado - ADE,2017-08-12 15:09:30.000,2017-08-12 16:03:28.335
1,-158045799.0,-480843757.0,"Lote 63 - Setor de Oficinas, St. H Norte Qnh Conjunto D - Taguatinga, Brasília - DF, 72130-610, Brasil",Pastelaria BIG,2017-08-12 16:08:40.455,2017-08-12 16:30:09.358
