,latitude,longitude,endereco,nome,start_timestamp,end_timestamp
0,-157933138.0,-478826365.0,"Brasília, DF, 70740-610, Brasil",Rodoviária Plano Piloto B,2018-03-01 22:27:40.493,2018-03-01 22:59:46.552
