,latitude,longitude,endereco,nome,start_timestamp,end_timestamp
0,-157816365.0,-480012873.0,"SCSV Quadra 03 Conjunto 01 Lt 25, St. Oeste - Guará, Brasília - DF, 71255-705, Brasil",Visão Missionária da Última Hora,2018-05-09 08:46:34,2018-05-09 09:06:27
